tipo;metrica_train;dataset;parametro;hora_inicio;hora_fim;hora_fim_p;TP;TN;FP;FN;normais;anomalas;metrica;valor
xgb;ROC;RS;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.3, 'gamma': 5};Thu, 12 Aug 2021 11:15:39;Thu, 12 Aug 2021 11:15:55;Thu, 12 Aug 2021 11:15:55;11458;1883;1096;371;11829;2979;ROC;0.8003638539350225
rdf;Acurácia;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:15:55;Thu, 12 Aug 2021 11:18:05;Thu, 12 Aug 2021 11:18:06;11370;1919;1060;459;11829;2979;Acurácia;0.8974203133441383
rdf;Acurácia;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:15:55;Thu, 12 Aug 2021 11:18:05;Thu, 12 Aug 2021 11:18:06;11370;1919;1060;459;11829;2979;Precisão;0.914722445695897
rdf;Acurácia;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:15:55;Thu, 12 Aug 2021 11:18:05;Thu, 12 Aug 2021 11:18:06;11370;1919;1060;459;11829;2979;Recall;0.9611970580776059
rdf;Acurácia;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:15:55;Thu, 12 Aug 2021 11:18:05;Thu, 12 Aug 2021 11:18:06;11370;1919;1060;459;11829;2979;F1;0.9373840636464816
rdf;Acurácia;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:15:55;Thu, 12 Aug 2021 11:18:05;Thu, 12 Aug 2021 11:18:06;11370;1919;1060;459;11829;2979;MCC;0.6609837668640336
rdf;Acurácia;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:15:55;Thu, 12 Aug 2021 11:18:05;Thu, 12 Aug 2021 11:18:06;11370;1919;1060;459;11829;2979;ROC;0.8026864780149695
rdf;Precisão;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:18:06;Thu, 12 Aug 2021 11:20:15;Thu, 12 Aug 2021 11:20:15;11354;1941;1038;475;11829;2979;Acurácia;0.8978254997298758
rdf;Precisão;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:18:06;Thu, 12 Aug 2021 11:20:15;Thu, 12 Aug 2021 11:20:15;11354;1941;1038;475;11829;2979;Precisão;0.9162362814719174
rdf;Precisão;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:18:06;Thu, 12 Aug 2021 11:20:15;Thu, 12 Aug 2021 11:20:15;11354;1941;1038;475;11829;2979;Recall;0.959844450080311
rdf;Precisão;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:18:06;Thu, 12 Aug 2021 11:20:15;Thu, 12 Aug 2021 11:20:15;11354;1941;1038;475;11829;2979;F1;0.9375335452706329
rdf;Precisão;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:18:06;Thu, 12 Aug 2021 11:20:15;Thu, 12 Aug 2021 11:20:15;11354;1941;1038;475;11829;2979;MCC;0.6633142901563919
rdf;Precisão;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:18:06;Thu, 12 Aug 2021 11:20:15;Thu, 12 Aug 2021 11:20:15;11354;1941;1038;475;11829;2979;ROC;0.8057026882828544
rdf;Recall;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:20:16;Thu, 12 Aug 2021 11:22:30;Thu, 12 Aug 2021 11:22:31;11504;1790;1189;325;11829;2979;Acurácia;0.8977579686655862
rdf;Recall;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:20:16;Thu, 12 Aug 2021 11:22:30;Thu, 12 Aug 2021 11:22:31;11504;1790;1189;325;11829;2979;Precisão;0.9063263215945797
rdf;Recall;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:20:16;Thu, 12 Aug 2021 11:22:30;Thu, 12 Aug 2021 11:22:31;11504;1790;1189;325;11829;2979;Recall;0.9725251500549497
rdf;Recall;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:20:16;Thu, 12 Aug 2021 11:22:30;Thu, 12 Aug 2021 11:22:31;11504;1790;1189;325;11829;2979;F1;0.9382595220618221
rdf;Recall;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:20:16;Thu, 12 Aug 2021 11:22:30;Thu, 12 Aug 2021 11:22:31;11504;1790;1189;325;11829;2979;MCC;0.656943559817994
rdf;Recall;RS;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:20:16;Thu, 12 Aug 2021 11:22:30;Thu, 12 Aug 2021 11:22:31;11504;1790;1189;325;11829;2979;ROC;0.7866989630771559
rdf;F1;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:22:31;Thu, 12 Aug 2021 11:24:50;Thu, 12 Aug 2021 11:24:50;11451;1855;1124;378;11829;2979;Acurácia;0.8985683414370611
rdf;F1;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:22:31;Thu, 12 Aug 2021 11:24:50;Thu, 12 Aug 2021 11:24:50;11451;1855;1124;378;11829;2979;Precisão;0.9106163021868787
rdf;F1;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:22:31;Thu, 12 Aug 2021 11:24:50;Thu, 12 Aug 2021 11:24:50;11451;1855;1124;378;11829;2979;Recall;0.9680446360639108
rdf;F1;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:22:31;Thu, 12 Aug 2021 11:24:50;Thu, 12 Aug 2021 11:24:50;11451;1855;1124;378;11829;2979;F1;0.938452712670054
rdf;F1;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:22:31;Thu, 12 Aug 2021 11:24:50;Thu, 12 Aug 2021 11:24:50;11451;1855;1124;378;11829;2979;MCC;0.661766755227973
rdf;F1;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:22:31;Thu, 12 Aug 2021 11:24:50;Thu, 12 Aug 2021 11:24:50;11451;1855;1124;378;11829;2979;ROC;0.795368407323664
rdf;MCC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:24:51;Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:27:12;11354;1941;1038;475;11829;2979;Acurácia;0.8978254997298758
rdf;MCC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:24:51;Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:27:12;11354;1941;1038;475;11829;2979;Precisão;0.9162362814719174
rdf;MCC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:24:51;Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:27:12;11354;1941;1038;475;11829;2979;Recall;0.959844450080311
rdf;MCC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:24:51;Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:27:12;11354;1941;1038;475;11829;2979;F1;0.9375335452706329
rdf;MCC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:24:51;Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:27:12;11354;1941;1038;475;11829;2979;MCC;0.6633142901563919
rdf;MCC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:24:51;Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:27:12;11354;1941;1038;475;11829;2979;ROC;0.8057026882828544
rdf;ROC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:29:26;Thu, 12 Aug 2021 11:29:27;11354;1941;1038;475;11829;2979;Acurácia;0.8978254997298758
rdf;ROC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:29:26;Thu, 12 Aug 2021 11:29:27;11354;1941;1038;475;11829;2979;Precisão;0.9162362814719174
rdf;ROC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:29:26;Thu, 12 Aug 2021 11:29:27;11354;1941;1038;475;11829;2979;Recall;0.959844450080311
rdf;ROC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:29:26;Thu, 12 Aug 2021 11:29:27;11354;1941;1038;475;11829;2979;F1;0.9375335452706329
rdf;ROC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:29:26;Thu, 12 Aug 2021 11:29:27;11354;1941;1038;475;11829;2979;MCC;0.6633142901563919
rdf;ROC;RS;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:27:12;Thu, 12 Aug 2021 11:29:26;Thu, 12 Aug 2021 11:29:27;11354;1941;1038;475;11829;2979;ROC;0.8057026882828544
xgb;Acurácia;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:29:27;Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:45;11521;1848;1131;308;11829;2979;Acurácia;0.9028227984873042
xgb;Acurácia;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:29:27;Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:45;11521;1848;1131;308;11829;2979;Precisão;0.9106070186531774
xgb;Acurácia;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:29:27;Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:45;11521;1848;1131;308;11829;2979;Recall;0.9739622960520754
xgb;Acurácia;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:29:27;Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:45;11521;1848;1131;308;11829;2979;F1;0.9412197214166087
xgb;Acurácia;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:29:27;Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:45;11521;1848;1131;308;11829;2979;MCC;0.6754830524186839
xgb;Acurácia;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:29:27;Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:45;11521;1848;1131;308;11829;2979;ROC;0.7971523464147587
xgb;Precisão;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:54;11489;1881;1098;340;11829;2979;Acurácia;0.9028903295515938
xgb;Precisão;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:54;11489;1881;1098;340;11829;2979;Precisão;0.912767140700723
xgb;Precisão;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:54;11489;1881;1098;340;11829;2979;Recall;0.9712570800574858
xgb;Precisão;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:54;11489;1881;1098;340;11829;2979;F1;0.9411041939711664
xgb;Precisão;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:54;11489;1881;1098;340;11829;2979;MCC;0.6766413029026571
xgb;Precisão;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:29:45;Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:54;11489;1881;1098;340;11829;2979;ROC;0.8013385098172625
xgb;Recall;PT;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 5};Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:29:59;11626;1435;1544;203;11829;2979;Acurácia;0.8820232306861157
xgb;Recall;PT;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 5};Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:29:59;11626;1435;1544;203;11829;2979;Precisão;0.8827638572513288
xgb;Recall;PT;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 5};Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:29:59;11626;1435;1544;203;11829;2979;Recall;0.9828387860343224
xgb;Recall;PT;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 5};Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:29:59;11626;1435;1544;203;11829;2979;F1;0.9301172046881875
xgb;Recall;PT;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 5};Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:29:59;11626;1435;1544;203;11829;2979;MCC;0.5937263710553762
xgb;Recall;PT;{'n_estimators': 45, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 5};Thu, 12 Aug 2021 11:29:54;Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:29:59;11626;1435;1544;203;11829;2979;ROC;0.7322720281296151
xgb;F1;PT;{'n_estimators': 99, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'gamma': 5};Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:31;11532;1836;1143;297;11829;2979;Acurácia;0.9027552674230146
xgb;F1;PT;{'n_estimators': 99, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'gamma': 5};Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:31;11532;1836;1143;297;11829;2979;Precisão;0.9098224852071006
xgb;F1;PT;{'n_estimators': 99, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'gamma': 5};Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:31;11532;1836;1143;297;11829;2979;Recall;0.9748922140502155
xgb;F1;PT;{'n_estimators': 99, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'gamma': 5};Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:31;11532;1836;1143;297;11829;2979;F1;0.9412340842311459
xgb;F1;PT;{'n_estimators': 99, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'gamma': 5};Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:31;11532;1836;1143;297;11829;2979;MCC;0.6749614863076003
xgb;F1;PT;{'n_estimators': 99, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'gamma': 5};Thu, 12 Aug 2021 11:29:59;Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:31;11532;1836;1143;297;11829;2979;ROC;0.7956032067229929
xgb;MCC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:30:52;11521;1848;1131;308;11829;2979;Acurácia;0.9028227984873042
xgb;MCC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:30:52;11521;1848;1131;308;11829;2979;Precisão;0.9106070186531774
xgb;MCC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:30:52;11521;1848;1131;308;11829;2979;Recall;0.9739622960520754
xgb;MCC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:30:52;11521;1848;1131;308;11829;2979;F1;0.9412197214166087
xgb;MCC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:30:52;11521;1848;1131;308;11829;2979;MCC;0.6754830524186839
xgb;MCC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 2};Thu, 12 Aug 2021 11:30:31;Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:30:52;11521;1848;1131;308;11829;2979;ROC;0.7971523464147587
xgb;ROC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:31:08;11472;1859;1120;357;11829;2979;Acurácia;0.9002566180443003
xgb;ROC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:31:08;11472;1859;1120;357;11829;2979;Precisão;0.9110546378653113
xgb;ROC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:31:08;11472;1859;1120;357;11829;2979;Recall;0.9698199340603602
xgb;ROC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:31:08;11472;1859;1120;357;11829;2979;F1;0.9395192662053151
xgb;ROC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:31:08;11472;1859;1120;357;11829;2979;MCC;0.6673556414241882
xgb;ROC;PT;{'n_estimators': 99, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.3, 'gamma': 1};Thu, 12 Aug 2021 11:30:52;Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:31:08;11472;1859;1120;357;11829;2979;ROC;0.7969274225521673
rdf;Acurácia;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:33:31;Thu, 12 Aug 2021 11:33:32;11474;1820;1159;355;11829;2979;Acurácia;0.8977579686655862
rdf;Acurácia;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:33:31;Thu, 12 Aug 2021 11:33:32;11474;1820;1159;355;11829;2979;Precisão;0.9082561545159503
rdf;Acurácia;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:33:31;Thu, 12 Aug 2021 11:33:32;11474;1820;1159;355;11829;2979;Recall;0.969989010060022
rdf;Acurácia;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:33:31;Thu, 12 Aug 2021 11:33:32;11474;1820;1159;355;11829;2979;F1;0.9381080860109559
rdf;Acurácia;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:33:31;Thu, 12 Aug 2021 11:33:32;11474;1820;1159;355;11829;2979;MCC;0.6578878981034896
rdf;Acurácia;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:31:08;Thu, 12 Aug 2021 11:33:31;Thu, 12 Aug 2021 11:33:32;11474;1820;1159;355;11829;2979;ROC;0.7904661398067818
rdf;Precisão;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:33:32;Thu, 12 Aug 2021 11:35:40;Thu, 12 Aug 2021 11:35:40;11350;1927;1052;479;11829;2979;Acurácia;0.8966099405726634
rdf;Precisão;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:33:32;Thu, 12 Aug 2021 11:35:40;Thu, 12 Aug 2021 11:35:40;11350;1927;1052;479;11829;2979;Precisão;0.9151749717787454
rdf;Precisão;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:33:32;Thu, 12 Aug 2021 11:35:40;Thu, 12 Aug 2021 11:35:40;11350;1927;1052;479;11829;2979;Recall;0.9595062980809874
rdf;Precisão;PT;{'n_estimators': 300, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Thu, 12 Aug 2021 11:33:32;Thu, 12 Aug 2021 11:35:40;Thu, 12 Aug 2021 11:35:40;11350;1927;1052;479;11829;2979;F1;0.9368164747637324
