tipo;nome;dataset;alg;par;hora_inicio;hora_fim;param;metrica;mean_train;std_train;mean_test;std_test;rank_test
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};F1;0.9995525676000904;3.888968418645796e-05;0.9379995200243034;0.0014456149039076829;4
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};MCC;0.9977590905480429;0.00019459711261169042;0.6533744522629145;0.009965920586215359;11
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 30, 'criterion': 'entropy'};ROC;0.9994845101309249;8.035304155423905e-05;0.78806620312988;0.007730378065274493;59
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'gini'};Acurácia;0.9966497829232995;0.00018391121602225155;0.8940376266280753;0.0017733688778049739;28
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'gini'};Precisão;0.9995195822489045;4.6149152759205514e-05;0.9069826384597487;0.0025234542586216164;78
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'gini'};Recall;0.9962954960072278;0.00024574446539404356;0.9668583302563304;0.002918372500330212;27
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'gini'};F1;0.9979049168387941;0.00011524591945186004;0.935957210856173;0.0010626873970796071;27
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'gini'};MCC;0.9895809380952105;0.0005652199679153728;0.64207226366705;0.006697687469195143;34
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 30, 'criterion': 'gini'};ROC;0.9971849505731594;0.00011765161460589034;0.7840400630187598;0.0053576429211532;76
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};Acurácia;0.9467583212735168;0.0006908664695965179;0.8754558610709118;0.0032599752420390832;65
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};Precisão;0.9824517357414037;0.0002616612628402969;0.9256517279815899;0.0024587291150018234;43
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};Recall;0.950495134947858;0.0007777229576368272;0.9182480502208682;0.004459115961499028;64
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};F1;0.9662091193554957;0.0004495817701887764;0.9219259781811125;0.0021692510889226193;65
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};MCC;0.8434719927961509;0.0018367348320564632;0.6144246922071342;0.008943920415588735;60
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};ROC;0.9411137099078685;0.0006990000579257514;0.8108169643446981;0.004994746367651663;33
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'entropy'};Acurácia;0.995383502170767;0.0003914074771721771;0.8886830680173661;0.0009573276647491575;41
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'entropy'};Precisão;0.9988575555150827;0.00011609586462142053;0.9045606328860579;0.003582441312425586;86
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'entropy'};Recall;0.9953738909045253;0.0004421941521761328;0.9625935552045679;0.0034735673267166237;39
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'entropy'};F1;0.9971126354963513;0.00024532179138775655;0.9326619713966545;0.0003712688723688292;41
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'entropy'};MCC;0.9856422172969277;0.00120450344691866;0.6236773654525777;0.005715066492248591;42
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 5, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'entropy'};ROC;0.9953980346048301;0.0003648236235344917;0.7770393866614114;0.0073874335126658894;86
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Acurácia;0.8656729377713459;0.0013125513566857533;0.8527351664254702;0.005503540124866851;74
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Precisão;0.9542748614034313;0.0012147579636117977;0.9434877736721814;0.00322155200601683;5
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};Recall;0.8741551702194756;0.0014983895534327635;0.8681198219886582;0.006384992260532936;71
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};F1;0.9124583930950365;0.0008846879648484864;0.9042216175381379;0.0038199867277758396;71
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};MCC;0.6375514672000231;0.003681101607033529;0.5977873562090597;0.012883578051858682;74
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 300, 'min_samples_split': 2, 'min_impurity_decrease': 0.001, 'max_features': None, 'max_depth': 20, 'criterion': 'entropy'};ROC;0.8528600628519595;0.0022964612852255507;0.8294969391647703;0.006821249430559806;5
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};Acurácia;0.944696092619392;0.0004452277876386571;0.8751664254703329;0.0022092109565570476;69
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};Precisão;0.9815932572988053;0.00027459534729492327;0.9267843678658878;0.00316462709421957;34
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};Recall;0.9487332418793276;0.0005628749616727667;0.9165493094591437;0.003710545166420262;69
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};F1;0.9648834386359532;0.000290528954906308;0.9216277185069754;0.001426656379614609;69
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};MCC;0.8376598600216039;0.0011819955992783886;0.6153467388993479;0.007746074800838771;56
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 7, 'min_impurity_decrease': 0.0001, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};ROC;0.93859783318329;0.0005462228186976929;0.8126566002295632;0.005982797281630284;26
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 2, 'min_impurity_decrease': 1e-05, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};Acurácia;0.9940810419681622;0.00025847425614316963;0.8852387843704775;0.0021755855829772735;53
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 2, 'min_impurity_decrease': 1e-05, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};Precisão;0.9966367225060436;0.0002595775187391763;0.8958668469292912;0.001937649254218287;94
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 2, 'min_impurity_decrease': 1e-05, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};Recall;0.9959702180715977;0.00041446338903134295;0.969388152472947;0.0037234414382459713;19
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 2, 'min_impurity_decrease': 1e-05, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};F1;0.99630326509123;0.0001620750158050661;0.9311717770453429;0.0014010613986131964;57
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 2, 'min_impurity_decrease': 1e-05, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};MCC;0.9814664214373483;0.0007981728712751704;0.6064881143250371;0.007532904355798396;65
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 2, 'min_impurity_decrease': 1e-05, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini'};ROC;0.9912273815206435;0.0004267100358275945;0.758128383206462;0.004177393186476436;94
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 5, 'min_impurity_decrease': 0.001, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'gini'};Acurácia;0.7974819102749638;0.001610306639630377;0.7919826338639653;0.005360109767719851;95
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 5, 'min_impurity_decrease': 0.001, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'gini'};Precisão;0.938840751655215;0.00047167176524540275;0.9341380001106238;0.004832793409690109;24
rdf;Random Forest Classifier;Original;"RandomForestClassifier(class_weight='balanced_subsample', n_jobs=-1,
                       random_state=42)";{'n_estimators': [300, 400], 'max_depth': [20, 30, 40], 'min_samples_split': [2, 5, 7], 'criterion': ['gini', 'entropy'], 'max_features': [None, 'auto'], 'min_impurity_decrease': [1e-05, 0.0001, 0.001]};Mon, 09 Aug 2021 20:22:45;Tue, 10 Aug 2021 03:15:46;{'n_estimators': 400, 'min_samples_split': 5, 'min_impurity_decrease': 0.001, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'gini'};Recall;0.799179558952118;0.0022635768496585104;0.7964513082493311;0.008241726575146704;95
